product_id,sku,product_name,brand_name,categories,current_seller,warranty_time,quantity_sold,rating_average,review_count,price,original_price,discount,discount_rate,stock_item_qty,stock_item_max_sale_qty,short_description,link
191636459,7249711385944,Điện thoại Masstel IZI 11 4G - Hàng chính hãng,Masstel,Điện thoại phổ thông,THẮNG THAO MOBILE,12 Tháng,23.0,4.6,5.0,439000.0,499000.0,60000.0,12.0,1000.0,1000.0,"Thông tin sản phẩmTên sản phẩm: Masstel IZI 11 4GKiểu dáng mạnh mẽKích thước: 125*42*14mm, trọng lượng 95gMàu sắc: Xanh Đen, Đỏ ĐenMàn hình màu TFT rộng 1.77 inchKết nối mạng 4GCamera: VGAHỗ t...",https://tiki.vn/dien-thoai-masstel-izi-11-4g-hang-chinh-hang-p191636459.html?spid=191636463
164213695,3591297968151,Điện thoại bàn Panasonic KX-TGB110 hàng chính hãng,Panasonic,Điện thoại bàn,Viễn thông Hà Nhung,1 Năm,56.0,5.0,13.0,730000.0,730000.0,0.0,0.0,1000.0,1000.0,"Màn hình LCD 1.4 inch hiển thị số gọi đến, đi rõ ràngDanh bạ lưu 50 tên và số giúp liên lạc dễ dàng Hỗ trợ 10 nhạc chuông tùy chọn âm thanh phù hợpChức năng gọi lại số gần nhất, nhanh nhất chỉ với...",https://tiki.vn/dien-thoai-ban-panasonic-kx-tgb110-p164213695.html?spid=164213696
197654695,4544671125170,Điện thoại Masstel izi 26 4G - Gọi HD Call - Hàng chính hãng,Masstel,Điện thoại phổ thông,THẮNG THAO MOBILE,12 Tháng,13.0,4.0,5.0,479000.0,650000.0,171000.0,26.0,1000.0,1000.0,"TÍNH NĂNG NỔI BẬTMàu Sắc: Black, Blue Dung Lượng Pin: 1800mAh Hỗ Trợ Khác: đài FM không dây, Đèn pin, Xem lịch âm Màn hình : 2.4′ QVGA Xem lịch âm tiện lợi dễ sử dụngNghe đài FM không...",https://tiki.vn/dien-thoai-masstel-izi-26-4g-goi-hd-call-hang-chinh-hang-p197654695.html?spid=197654700
167465856,8842767644390,"Điện thoại Masstel IZI 50 4G , Pin 1700 mah - Hàng chính hãng",Masstel,Điện thoại phổ thông,THẮNG THAO MOBILE,12 Tháng,9.0,4.2,5.0,419000.0,549000.0,130000.0,24.0,1000.0,1000.0,"Tìm kiếm 1 chiếc điện thoại phổ thông để sử dụng cho chức năng nghe gọi cơ bản, bạn có thể tham khảo mẫu Masstel IZI 50, một phiên bản “cục gạch” nhà Masstel được hỗ trợ 4G, có khe cắm thẻ nhớ và dung...",https://tiki.vn/dien-thoai-masstel-izi-50-4g-pin-1700-mah-hang-chinh-hang-p167465856.html?spid=167465859
216174231,4288467623314,Điện thoại Samsung Galaxy S23 Plus 5G (8GB/256GB) - Hàng chính hãng,Samsung,Điện thoại Smartphone,Tiki Trading,12 Tháng,5.0,5.0,1.0,26990000.0,26990000.0,0.0,0.0,1000.0,1000.0,"Tuyệt tác sắc màu thiên nhiênSự kết hợp giữa sắc màu thiên nhiên và công nghệ chế tác vượt trội, viền siêu mỏng, khung kim loại bo cong sang trọng, Samsung Galaxy S23 Plus 5G đạt chuẩn điện thoại cao...",https://tiki.vn/dien-thoai-samsung-galaxy-s23-plus-5g-8gb-256gb-hang-chinh-hang-p216174231.html?spid=216174239
194037967,9922533505345,Điện thoại Samsung Galaxy Z Flip 4 (8GB/256GB) - Hàng chính hãng,Samsung,Điện thoại Smartphone,Tiki Trading,12 Tháng,94.0,5.0,30.0,17100000.0,25990000.0,8890000.0,34.0,1000.0,1000.0,Nhỏ gọn trong lòng bàn tay của bạnSamsung Galaxy Z Flip4 256GB sở hữu ngoại hình bắt trend với các cạnh được gia công phẳng một cách tinh tế. Ra mắt với 4 phiên bản màu sắc giúp người dùng có thêm nh...,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip-4-8gb-256gb-hang-chinh-hang-p194037967.html?spid=194037971
162583902,2598955214482,Điện thoại Samsung Galaxy S22 Plus 5G (8GB/128GB) - Hàng chính hãng,Samsung,Điện thoại Smartphone,Tiki Trading,12 Tháng,65.0,5.0,28.0,23210000.0,25990000.0,2780000.0,11.0,1000.0,1000.0,"Mở ra quy chuẩn thiết kế thời thượngThiết kế thời thượng cùng chất liệu bền bỉ nhất, Samsung Galaxy S22 Plus mở ra quy chuẩn thiết kế cao cấp trên thị trường. Kiểu thiết kế Contour-Cut đậm chất sáng ...",https://tiki.vn/dien-thoai-samsung-galaxy-s22-plus-5g-8gb-128gb-hang-chinh-hang-p162583902.html?spid=162583908
271347683,1784818840981,Điện thoại Gaming Nubia Neo | 18(8+10)GB/256GB | 6.6'' FHD+ 120Hz | Unisoc T820 | Sạc 22.5W | Hàng Chính Hãng,Redmagic,Điện thoại Smartphone,RedMagic Official,12 Tháng,2.0,1.0,1.0,4690000.0,5290000.0,600000.0,11.0,1000.0,1000.0," Nubia Neo - Thiết kế cực chất, chơi game cực mượtMẫu điện thoại gaming Nubia Neo đã chính thức xuất hiện với giá bán cực tốt. Với mức giá chỉ ngang một sản phẩm tầm trung giá rẻ, điện thoại Nubia ...",https://tiki.vn/dien-thoai-gaming-nubia-neo-18-8-10-gb-256gb-6-6-fhd-120hz-unisoc-t820-sac-22-5w-hang-chinh-hang-p271347683.html?spid=271347685
263073487,2825886769659,Điện thoại Tecno CAMON 20 Pro 8GB/256GB - Camera 64MP + 32MP | Helio G99 | 5000 mAh/ 33W | 6.7'' FHD AMOLED - Hàng Chính Hãng - BH 13 Tháng,Tecno,Điện thoại Smartphone,Tecno Official Store,13 Tháng,12.0,5.0,6.0,5490000.0,5490000.0,0.0,0.0,1000.0,1000.0, ...,https://tiki.vn/dien-thoai-tecno-camon-20-pro-8gb-256gb-camera-64mp-32mp-helio-g99-5000-mah-33w-6-7-fhd-amoled-hang-chinh-hang-bh-13-thang-p263073487.html?spid=263073489
209872337,9544010779799,"Máy đọc sách Kindle 2022 (11th) - All new kindle 2022 11th màn hình 6inch 300PPI gấp 2 lần độ sắc nét, 16GB bộ nhớ trong với cổng kết nối USB-C - Hàng nhập khẩu",Kindle,Máy đọc sách,Shop Máy Đọc Sách Hà Nội,12 Tháng,51.0,5.0,7.0,2680000.0,3100000.0,420000.0,14.0,1000.0,1000.0,    ...,https://tiki.vn/may-doc-sach-kindle-2022-all-new-kindle-2022-11th-man-hinh-6inch-300ppi-gap-2-do-sac-net-16gb-bo-nho-trong-voi-cong-ket-noi-usb-c-p209872337.html?spid=253314224
248766283,1917685670467,Máy đọc sách New Kindle 11th 2022 (Kids) kèm bao da - Hàng Chính Hãng,Kindle,Máy đọc sách,Tiki Trading,12 Tháng,13.0,4.8,4.0,3010000.0,3299000.0,289000.0,9.0,1000.0,1000.0,MÁY ĐỌC SÁCH NEW KINDLE 11TH 2022 kids - LÀ SẢN PHẨM ĐẦU TIÊN THUỘC DÒNG BASIC CÓ ĐỘ PHÂN GIẢI 300PPIChiếc New Kindle 11th 2022 kids được nâng cấp với màn hình độ phân giải 300ppi (so với 167ppi) củ...,https://tiki.vn/may-doc-sach-new-kindle-11th-2022-kids-kem-bao-da-hang-chinh-hang-p248766283.html?spid=248766284
251514670,8818762706920,"Điện thoại Xiaomi Redmi Note 12 (4GB/128GB) Màn AMOLED 120HZ, Snapdragon 685 , Sạc 33W - Hàng chính hãng",Xiaomi,Điện thoại Smartphone,THẮNG THAO MOBILE,12 Tháng,8.0,5.0,2.0,3763000.0,4990000.0,1227000.0,25.0,1000.0,1000.0,"Cấu hình Điện thoại Xiaomi Redmi Note 12 4GB Màn hình: AMOLED6.67""Full HD+Hệ điều hành: Android 13Camera sau: Chính 50 MP & Phụ 8 MP, 2 MPCamera trước: 13 MPChip: Snapdragon 685 8 nhânRAM: ...",https://tiki.vn/dien-thoai-xiaomi-redmi-note-12-4gb-128gb-man-amoled-120hz-snapdragon-685-sac-33w-hang-chinh-hang-p251514670.html?spid=251514672
263675862,7010304085979,Điện thoại OPPO A77 4GB+4GB/128GB - Sạc siêu nhanh 33W - Hàng nhập khẩu nhật - Bản quốc tế,OPPO,Điện thoại Smartphone,THẮNG THAO MOBILE,12 Tháng,4.0,4.5,2.0,3499000.0,4990000.0,1491000.0,30.0,1000.0,1000.0,"Cấu hình Điện thoại OPPO A77 4G Màn hình: IPS LCD 6.56""Hệ điều hành: Android 12Camera sau: Chính 50 MP & Phụ 2 MPCamera trước: 8 MPChip: MediaTek Helio G35RAM: 4 GBDung lượng lưu trữ: 128 ...",https://tiki.vn/dien-thoai-oppo-a77-4gb-4gb-128gb-sac-sieu-nhanh-33w-hang-nhap-khau-nhat-ban-quoc-te-p263675862.html?spid=263675864
271467653,2446167505131,Điện thoại Realme C51 (4GB/128GB) - Hàng chính hãng ,Realme,Điện thoại Smartphone,Tiki Trading,12 Tháng,2.0,1.0,1.0,3290000.0,3990000.0,700000.0,18.0,1000.0,1000.0,"Thiết kế trẻ trung hiện đạiRealme C51 là mẫu máy có thiết kế nguyên khối được tạo hình theo kiểu phẳng ở cả mặt lưng và màn hình. Với góc cạnh vuông vức, chiếc điện thoại mang đến một cảm giác mạnh m...",https://tiki.vn/dien-thoai-realme-c51-4gb-128gb-hang-chinh-hang-p271467653.html?spid=271467668
155339564,2194439752555,Điện thoại Itel A26 (2GB/32GB) - Bảo hành 12 tháng - Hàng chính hãng ,OEM,Điện thoại Smartphone,THẮNG THAO MOBILE,12 Tháng,81.0,4.5,20.0,1045000.0,1989999.0,944999.0,47.0,1000.0,1000.0,"Itel A26 được ra mắt vào ngày 22 tháng 9 năm 2021 sở hữu ngoại hình đẹp với cấu hình tốt với mức giá cực tốt, chạy trên hệ điều hành Android 10 (Go Edition) mượt mà.Ngoại hình được chau chuốt tinh tế...",https://tiki.vn/dien-thoai-itel-a26-2gb-32gb-bao-hanh-12-thang-hang-chinh-hang-p155339564.html?spid=155339566
99862142,7300540316768,Điện Thoại Thông Minh Xiaomi Poco F3 8GB l 256GB - Hàng Chính Hãng,Xiaomi,Điện thoại Smartphone,Mimall,18 Tháng,162.0,5.0,72.0,9990000.0,9990000.0,0.0,0.0,1000.0,1000.0,"Sở hữu sức mạnh “vô đối” đến từ CPU của nhà Qualcomm, Xiaomi POCO F3 mang đến người dùng cơ hội trải nghiệm hiệu năng của flagship hàng đầu trong mức giá tầm trung, một “món hời” mà các tín đồ “hệ gam...",https://tiki.vn/dien-thoai-thong-minh-xiaomi-poco-f3-8gb-l-256gb-hang-chinh-hang-p99862142.html?spid=263034480
212040697,4154668790250,Điện Thoại Samsung Galaxy A04 (3GB/32GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,Samsung,Điện thoại Smartphone,HAPPY PHONE,12 Tháng,33.0,4.5,4.0,2250000.0,2990000.0,740000.0,25.0,1000.0,1000.0,"Samsung Galaxy A04 một cái tên khá quen của dòng Galaxy A khi sở hữu cho mình một thiết kế đơn giản nhưng rất tinh tế, camera cho ra những bức ảnh sắc nét và một viên pin lớn mang đến trải nghiệm lâu ...",https://tiki.vn/dien-thoai-samsung-galaxy-a04-3gb-32gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p212040697.html?spid=212040699
262852398,9216666100697,"Điện thoại dành cho người già Good X6 ,chữ to, loa lớn - Mới nguyên hộp",OEM,Điện thoại phổ thông,THẮNG THAO MOBILE,12 Tháng,17.0,4.8,5.0,299000.0,399000.0,100000.0,25.0,1000.0,1000.0,"Điện thoại Người Già Good X6 ( To, Chắc Chắn) Loa siêu to  Pin 3800 mah Bật đèn pin sườn phải - tắt nguồn bật nguồn sườn trái, 2 đèn pin to sáng như 2 đèn pha Đọc số rõ ràng- bàn phím to - chữ to  Các...",https://tiki.vn/dien-thoai-danh-cho-nguoi-gia-good-x6-chu-to-loa-lon-moi-nguyen-hop-p262852398.html?spid=262852400
262845848,3122054570510,Điện thoại người già Good V900 màn lớn - Có SOS - Phím to - Pin trâu 6800mah - Mới nguyên seal,OEM,Điện thoại phổ thông,THẮNG THAO MOBILE,6 Tháng,6.0,3.7,3.0,339000.0,489000.0,150000.0,31.0,1000.0,1000.0,Điện thoại người già Good V900 màn lớn - Có SOS - Phím to - Pin trâu 6800mah - Mới nguyên sealThông tin chi tiết : Loa siêu to Pin 6800 mahBật đèn pin sườn phải - tắt nguồn bật nguồn sườn tráiBàn phí...,https://tiki.vn/dien-thoai-nguoi-gia-vietell-v900-man-lon-co-sos-phim-to-pin-trau-6800mah-moi-nguyen-seal-p262845848.html?spid=262845850
217645692,6487670580863,Combo Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) - 16Gb và Bao da - Hàng nhập khẩu,Kindle,Máy đọc sách,Techmorevn,12 Tháng,6.0,0.0,0.0,3920000.0,4590000.0,670000.0,15.0,1000.0,1000.0,Amazon vừa chính thức ra mắt thế hệ tiếp theo của dòng máy đọc sách Kindle Paperwhite.Kindle Paperwhite 5 (hay Kindle Paperwhite 11th Gen) là phiên bản thay thế cho chiếc Kindle Paperwhite 4 đã ra ...,https://tiki.vn/combo-may-doc-sach-all-new-kindle-paperwhite-5-11th-gen-16gb-va-bao-da-hang-nhap-khau-p217645692.html?spid=217645700
167466044,3326914706580,Điện thoại Masstel FAMI 60 4G Pin 2000 mah - Hàng chính hãng,Masstel,Điện thoại phổ thông,THẮNG THAO MOBILE,12 Tháng,49.0,4.5,14.0,629000.0,750000.0,121000.0,16.0,1000.0,1000.0,"Masstel Fami 60 là chiếc điện thoại phổ thông dành tặng riêng cho người cao tuổi với thiết kế gọn gàng, màn hình rõ nét và cụm loa ngoài cực lớn cùng pin “siêu trâu”, hỗ trợ công nghệ đàm thoại LTE 4G...",https://tiki.vn/dien-thoai-masstel-fami-60-4g-pin-2000-mah-hang-chinh-hang-p167466044.html?spid=167466046
271223369,7656093449671,"Điện thoại  Good K35 Loa lớn ,giá rẻ cho người già - Mới nguyên hộp",OEM,Điện thoại phổ thông,THẮNG THAO MOBILE,6 Tháng,2.0,5.0,1.0,269000.0,369000.0,100000.0,27.0,1000.0,1000.0,"Mô tả sản phẩm Good K35 Loa Lớn Giá Rẻ cho người giàPin dung lượng lớn 3600 mAhĐèn pin siêu sáng képNút lớn dập nổiÂm thanh nổi 3DSim kép, chế độ chờ képKhe Cắm Thẻ Sim: Hai Sim, hai chế độ chờLoại t...",https://tiki.vn/dien-thoai-good-k35-loa-lon-gia-re-cho-nguoi-gia-moi-nguyen-hop-p271223369.html?spid=271223371
31820638,2017289033924,Điện Thoại Bàn Panasonic KX-TS500MX - Panasonic KX-TS500MX Integrated Telephone System - Hàng chính hãng,Panasonic,Điện Thoại - Máy Tính Bảng,Nguyễn Đức Cường,Xem chi tiết,92.0,5.0,13.0,290000.0,290000.0,0.0,0.0,1000.0,1000.0,ĐIỆN THOẠI BÀN CÓ DÂY PANASONIC KX-TS500MX•Điều chỉnh âm lượng điện tử •Chức năng quay lại số vừa gọi •Giá treo tường • Có phím FLASH - Dùng để chuyển máy nội nộ•Kiểu chuông 3 cấp độ •Cài chế độ bậ...,https://tiki.vn/dien-thoai-ban-panasonic-kx-ts500mx-panasonic-kx-ts500mx-integrated-telephone-system-hang-chinh-hang-p31820638.html?spid=49302144
271199734,6634090271966,"Điện thoại G880 PRO chữ to , bàn phím lớn - Mới nguyên hộp",OEM,Điện thoại phổ thông,THẮNG THAO MOBILE,6 Tháng,2.0,5.0,1.0,299000.0,399000.0,100000.0,25.0,1000.0,1000.0,"Điện thoại Người Già MXMID G880 Pro  Pin 68000 mahBật đèn pin sườn phải - tắt nguồn bật nguồn sườn trái, 2 đèn pin to sáng như 2 đèn phaĐọc số rõ ràng- bàn phím to - chữ to Các ông bà mắt kém ng...",https://tiki.vn/dien-thoai-g880-pro-chu-to-ban-phim-lon-moi-nguyen-hop-p271199734.html?spid=271199736
270736028,5909975859210,Điện thoại Samsung Galaxy Z Fold 5 - Hàng chính hãng,Samsung,Điện thoại Smartphone,Tiki Trading,12 Tháng,2.0,5.0,2.0,43990000.0,44990000.0,1000000.0,2.0,1000.0,1000.0,...,https://tiki.vn/dien-thoai-samsung-galaxy-z-fold-5-hang-chinh-hang-p270736028.html?spid=270736039
270975124,7692669431564,Điện Thoại Oppo A58 6GB/128GB - Hàng Chính Hãng ,OPPO,Điện thoại Smartphone,Tiki Trading,12 Tháng,3.0,0.0,0.0,4290000.0,4990000.0,700000.0,14.0,1000.0,1000.0,"OPPO A58 - chiếc điện thoại kế nhiệm nhà OPPO dự kiến sẽ có những thiết kế nổi bật ngoài sự mong đợi. Điện thoại sở hữu cấu hình ấn tượng với chip Dimensity 700 và khả năng đa nhiệm của RAM 8G, bộ nhớ...",https://tiki.vn/dien-thoai-oppo-a58-6gb-128gb-hang-chinh-hang-p270975124.html?spid=270975155
203763209,1901946467488,Điện thoại Gaming Tecno POVA 4 PRO 8GB/256GB - MTK G99| 6000 mAh | Sạc nhanh 45W - Hàng Chính Hãng,Tecno,Điện thoại Smartphone,Tecno Official Store,13 Tháng,101.0,5.0,36.0,4890000.0,5990000.0,1100000.0,18.0,1000.0,1000.0,"* Bộ sản phẩm gồm: bộ sạc, sách HDSD, tai nghe, ốp lưng.*Thông số kỹ thuật:- Bộ nhớ mở rộng: RAM (8GB+5GB) ROM: 256GB- Màn hình: AMOLED 6,7"" ,Độ phân giải FHD+- Tần số q...",https://tiki.vn/dien-thoai-gaming-tecno-pova-4-pro-8gb-256gb-mtk-g99-6000-mah-sac-nhanh-45w-hang-chinh-hang-p203763209.html?spid=203763211
126075551,5323766003056,Máy tính bảng Samsung Galaxy Tab S7 FE (4GB/64GB) - Hàng chính hãng -  Đã kích hoạt bảo hành điện tử,Samsung,Máy tính bảng,HAPPY PHONE,12 Tháng,68.0,5.0,21.0,13990000.0,13990000.0,0.0,0.0,1000.0,1000.0,"Samsung chính thức trình làng mẫu máy tính bảng có tên Galaxy Tab S7 FE, máy trang bị cấu hình mạnh mẽ, màn hình giải trí siêu lớn và điểm ấn tượng nhất là viên pin siêu khủng được tích hợp bên trong,...",https://tiki.vn/may-tinh-bang-samsung-galaxy-tab-s7-fe-4gb-64gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p126075551.html?spid=126075553
258667842,2465642183734,Điện thoại Xiaomi Redmi Note 12 Pro 4G (8GB/256GB) - Hàng chính hãng,Xiaomi,Điện thoại Smartphone,HAPPY PHONE,18 Tháng,7.0,5.0,1.0,7990000.0,7990000.0,0.0,0.0,1000.0,1000.0,"Hãng Xiaomi đã tiếp tục cho ra mắt mẫu điện thoại mới của mình trong năm 2023 với tên gọi Xiaomi Redmi Note 12 Pro 4G (8GB/256GB) được định hình là dòng sản phẩm thuộc phân khúc tầm trung, sở hữu nhiề...",https://tiki.vn/dien-thoai-xiaomi-redmi-note-12-pro-4g-8gb-256gb-hang-chinh-hang-p258667842.html?spid=258767336
103168071,2540897708799,Máy tính bảng Samsung Galaxy Tab A7 Lite LTE SM-T225 - Hàng Chính Hãng,Samsung,Điện Thoại - Máy Tính Bảng,Long Hưng TechZone,12 Tháng,171.0,4.8,45.0,2969000.0,4490000.0,1521000.0,34.0,1000.0,1000.0,"Chính hãng, Nguyên seal, Mới 100%Đã kích hoạt bảo hành điện tử 6060, nguyên seal chưa khuiMiễn phí giao hàng toàn quốcSIM Nano-SIM, hỗ trợ 4GLoại Màn hình cảm ứng IPS LCDKích thước: 8.7 incheĐộ phân g...",https://tiki.vn/may-tinh-bang-samsung-galaxy-tab-a7-lite-lte-sm-t225-hang-chinh-hang-p103168071.html?spid=109020288
160801738,2195608606795,Điện thoại Xiaomi Redmi Note 11 (4GB/64GB) - Hàng chính hãng,Xiaomi,Điện thoại Smartphone,THẮNG THAO MOBILE,18 Tháng,88.0,4.8,38.0,3428000.0,4690000.0,1262000.0,27.0,1000.0,1000.0,"Cấu hình chi tiết :Màn hình: AMOLED 6.43"", Full HD+ (2400x1080 Pixels)Hệ điều hành: Android 11Camera sau: 50 MP + 8 MP + 2 MP + 2 MPCamera trước: 13 MPChipset: Snapdragon 680RAM: 4 GBBộ nhớ tr...",https://tiki.vn/dien-thoai-xiaomi-redmi-note-11-4gb-64gb-hang-chinh-hang-p160801738.html?spid=169879714
271494404,8812198149648,Điện thoại Tecno POVA 5 (8GB+8GB/128GB) RAM mở rộng 16GB | Pin 6000 mAh | Màn 120Hz - Sạc nhanh 45W - Hàng Chính Hãng			 				,Tecno,Điện thoại Smartphone,THẮNG THAO MOBILE,12 Tháng,1.0,0.0,0.0,3890000.0,4490000.0,600000.0,13.0,1000.0,1000.0,"Thông số kỹ thuật Màn hình TFT LCD; 6.78 inches; Full HD+ (1080 x 2460 Pixels); Tần số quét 120Hz; Tần số cảm ứng 240Hz, 580 nitsChất liệu Chất liệu mặt lưng: Nhựa; Chất liệu khung viền: NhựaCPU M...",https://tiki.vn/dien-thoai-tecno-pova-5-8gb-8gb-128gb-ram-mo-rong-16gb-pin-6000-mah-man-120hz-sac-nhanh-45w-hang-chinh-hang-p271494404.html?spid=271494407
149776401,8521055912806,"Điện thoại smartphone Sugar A100, music smartphone - Hàng chính hãng",Sugar,Điện thoại Smartphone,THẮNG THAO MOBILE,12 Tháng,39.0,5.0,16.0,767000.0,1690000.0,923000.0,55.0,1000.0,1000.0,"Điện thoại Sugar A100 - Hàng chính hãng nguyên sealThông Số Kỹ ThuậtMàn hình: IPS LCD, 165ppi , 3.5 inches HD+Hệ điều hành: Android 8.1 OreoCamera sau: 13MPCamera trước: 5MPCPU: Mediatek MT6739 ...",https://tiki.vn/dien-thoai-smartphone-sugar-a100-music-smartphone-hang-chinh-hang-p149776401.html?spid=171189045
23865953,6837367285320,Điện Thoại Để Bàn Panasonic KX-TS500MX - Hàng Chính Hãng,Panasonic,Điện thoại bàn,Hợp Thành Thịnh,12 tháng,76.0,5.0,5.0,330000.0,330000.0,0.0,0.0,1000.0,1000.0,ĐIỆN THOẠI BÀN CÓ DÂY PANASONIC KX-TS500MX•Điều chỉnh âm lượng điện tử •Chức năng quay lại số vừa gọi •Giá treo tường • Có phím FLASH - Dùng để chuyển máy nội nộ•Kiểu chuông 3 cấp độ •Cài chế độ bậ...,https://tiki.vn/dien-thoai-de-ban-panasonic-kx-ts500mx-hang-chinh-hang-p23865953.html?spid=14084477
271329051,5332952571919,"Máy tính bảng Kindle Fire MAX 11, màn hình 11 inch, RAM 4GB, CPU Octa-core 2.2Ghz, bộ nhớ 64/128GB - Hàng chính hãng",Kindle,Máy đọc sách,Shop Máy Đọc Sách Hà Nội,12 Tháng,1.0,0.0,0.0,5500000.0,5500000.0,0.0,0.0,1000.0,1000.0, ...,https://tiki.vn/may-tinh-bang-kindle-fire-max-11-man-hinh-11-inch-ram-4gb-cpu-octa-core-2-2ghz-bo-nho-64-128gb-hang-chinh-hang-p271329051.html?spid=271329053
178575037,7388798756313,Điện Thoại Nokia C21 Plus 2GB/32GB - Hàng Chính Hãng,Nokia,Điện thoại Smartphone,Hồng Hạnh Mobile,12 Tháng,19.0,4.5,11.0,1659000.0,2690000.0,1031000.0,38.0,1000.0,1000.0,"Điện Thoại Nokia C21 Plus 2GB/32GB - Hàng Chính HãngBộ sản phẩm gồm: Thân máy, cáp Micro USB, sạc, tai nghe, ốp lưng, sách hướng dẫn.Giải Trí Bất Tận Trên Màn Hình Lớn- Màn hình 6,5 inch rực rỡ ho...",https://tiki.vn/dien-thoai-nokia-c21-plus-2gb-32gb-hang-chinh-hang-p178575037.html?spid=178575039
270625677,5788497152281,Điện Thoại Oppo A78 8GB/256GB - Hàng Chính Hãng,OPPO,Điện thoại Smartphone,Hồng Hạnh Mobile,12 Tháng,2.0,5.0,1.0,5819000.0,6990000.0,1171000.0,17.0,1000.0,1000.0,"Điện Thoại Oppo A78 8GB/256GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp USB, dụng cụ lấy sim, vỏ bảo vệ, sách hướng dẫn.Màn hình AMOLED cho màu sắc sống động- Được trang bị màn hình...",https://tiki.vn/dien-thoai-oppo-a78-8gb-256gb-hang-chinh-hang-p270625677.html?spid=270625679
252423003,5936358273238,Điện thoại Tecno SPARK 10 4GB/128GB - Camera 50MP | 5000 mAh | Sạc nhanh 18W | Cảm ứng vân tay - Hàng chính hãng,Tecno,Điện thoại Smartphone,Tecno Official Store,3 Tháng,18.0,4.2,5.0,2890000.0,3190000.0,300000.0,9.0,1000.0,1000.0,"* Thông số kỹ thuật- Camera sau 50MP: Tầm nhìn rộng hơn, Lấy nét nhanh, Ống kính lớn, Nhiều ánh sáng đi vào ống kính hơn, giảm biến dạng khi chụp+ Đèn fl...",https://tiki.vn/dien-thoai-tecno-spark-10-4gb-128gb-camera-50mp-5000-mah-sac-nhanh-18w-cam-ung-van-tay-hang-chinh-hang-p252423003.html?spid=252423005
225936344,8720839978888,Máy tính bảng Samsung Galaxy Tab A8 (4GB/64GB) - Hàng Chính Hãng,Samsung,Máy tính bảng,Antam Trading,12 Tháng,9.0,5.0,3.0,4990000.0,6990000.0,2000000.0,29.0,1000.0,1000.0,"Máy tính bảng Samsung Galaxy Tab A8 (SM-X205) Nhập khẩu & Phân phối chính hãng bởi Samsung Việt Nam* Nhãn phụ dán trên hộp sản phẩm thể hiện xuất xứ: Trung Quốc 2023, được nhập khẩu phân phối ch...",https://tiki.vn/may-tinh-bang-samsung-galaxy-tab-a8-4gb-64gb-hang-chinh-hang-p225936344.html?spid=271626356
129167166,9657419484163,"Điện thoại ITEL A48 2GB/32GB , 6.1"" HD+ , Camera kép - Hàng Chính Hãng",OEM,Điện thoại Smartphone,THẮNG THAO MOBILE,12 Tháng,71.0,4.5,11.0,1273000.0,1990000.0,717000.0,36.0,1000.0,1000.0,"Đặc điểm nổi bậtItel A48 là một chiếc smartphone đa năng, sở hữu nhiều tính năng ấn tượng như: màn hình 6.1 inch HD+, pin 3.000 mAh, cảm biến vân tay, camera kép,… Đặc biệt, Itel A48 được bán với mứ...",https://tiki.vn/dien-thoai-itel-a48-2gb-32gb-6-1-hd-camera-kep-hang-chinh-hang-bao-hanh-12-thang-p129167166.html?spid=129167168
270794184,4699121670755,Máy đọc sách Kobo Clara - Hàng Chính Hãng,Kobo,Điện Thoại - Máy Tính Bảng,HLA SHOP,12 Tháng,38.0,5.0,19.0,2925000.0,2925000.0,0.0,0.0,1000.0,1000.0,GIỚI THIỆUKobo Clara là dòng máy đọc sách 6inch nhỏ gọn với các tính năng mà chỉ xuất hiện ở các dòng máy đọc sách cao cấp. Tự tin là máy đọc sách không có đối thủ trong phân khúc..Sản phù hợp đáp ứ...,https://tiki.vn/may-doc-sach-kobo-clara-hang-chinh-hang-p270794184.html?spid=137948561
271362153,1176146850399,"Combo Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) và Bao da FOR KIDS (Bản KIDS, Không Quảng Cáo) - Hàng nhập khẩu",Kindle,Máy đọc sách,Techmorevn,12 Tháng,1.0,0.0,0.0,3590000.0,4590000.0,1000000.0,22.0,1000.0,1000.0,Amazon vừa chính thức ra mắt thế hệ tiếp theo của dòng máy đọc sách Kindle Paperwhite.Kindle Paperwhite 5 (hay Kindle Paperwhite 11th Gen) là phiên bản thay thế cho chiếc Kindle Paperwhite 4 đã ra ...,https://tiki.vn/combo-may-doc-sach-all-new-kindle-paperwhite-5-11th-gen-va-bao-da-for-kids-ban-kids-khong-quang-cao-hang-nhap-khau-p271362153.html?spid=271362155
